time, G_01, G_02,G_03,G_04,G_05,G_06,G_07,G_08,G_09,G_10
0.309,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.310,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.311,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.312,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.313,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.314,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.315,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.316,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.317,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.318,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.319,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.320,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.321,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.322,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.323,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.324,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.325,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.326,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.327,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.328,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.329,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.330,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.331,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.332,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.333,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.334,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.335,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.336,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.337,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.338,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.339,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.340,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.341,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.342,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.343,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.344,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.345,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.346,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.347,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.348,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.349,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.350,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.351,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.352,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.353,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.354,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.355,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.356,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.357,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.358,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.359,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.360,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.361,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.362,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.363,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.364,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.365,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.366,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.367,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.368,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.369,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.370,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.371,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.372,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.373,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.374,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.375,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.376,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.377,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.378,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.379,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.380,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.381,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.382,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.383,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.384,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.385,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.386,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.387,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.388,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.389,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.390,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.391,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.392,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.393,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.394,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.395,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.396,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.397,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.398,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.399,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.400,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.401,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.402,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.403,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.404,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.405,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.406,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.407,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.408,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.409,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.410,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.411,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.412,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.413,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.414,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.415,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.416,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.417,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.418,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.419,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.420,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.421,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.422,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.423,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.424,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.425,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.426,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.427,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.428,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.429,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.430,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.431,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.432,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.433,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.434,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.435,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.436,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.437,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.438,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.439,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.440,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.441,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.442,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.443,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.444,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.445,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.446,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.447,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.448,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.449,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.450,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.451,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.452,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.453,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.454,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.455,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.456,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.457,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.458,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.459,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.460,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.461,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.462,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.463,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.464,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.465,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.466,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.467,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.468,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.469,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.470,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.471,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.472,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.473,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.474,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.475,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.476,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.477,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.478,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.479,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.480,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.481,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.482,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.483,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.484,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.485,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.486,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.487,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.488,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.489,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.490,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.491,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.492,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.493,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.494,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.495,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.496,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.497,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.498,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.499,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.500,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.501,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.502,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.503,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.504,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.505,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.506,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.507,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.508,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.509,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.510,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.511,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.512,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.513,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.514,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.515,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
0.516,1000.000,520.811,650.000,632.000,508.000,650.000,560.000,540.000,830.000,250.000
